customer_id,signup_date,country_code,region,is_b2b,plan_tier
C103784,2025-08-14,USA,Midwest,0,Plus
C103785,2025-04-25,USA,Northeast,0,Free
C103786,2025-01-05,USA,Midwest,0,Free
C103787,2025-08-25,USA,South,0,Free
C103788,2025-02-10,AUS,QLD,0,Plus
C103789,2025-10-14,AUS,QLD,0,Free
C103790,2025-05-25,USA,West,0,Pro
C103791,2025-05-15,DEU,Hesse,0,Free
C103792,2025-05-12,AUS,QLD,0,Free
C103793,2025-11-05,GBR,Scotland,0,Pro
C103794,2025-05-13,USA,West,0,Free
C103795,2025-05-19,DEU,Hesse,1,Plus
C103796,2025-12-03,GBR,Scotland,0,Free
C103797,2025-06-18,CAN,Quebec,0,Free
C103798,2025-04-22,DEU,Hesse,0,Free
C103799,2025-01-05,DEU,NRW,0,Plus
C103800,2025-02-28,DEU,Bavaria,0,Free
C103801,2025-09-23,USA,Midwest,0,Plus
C103802,2025-07-09,USA,South,0,Free
C103803,2025-05-06,USA,Midwest,0,Free
C103804,2025-06-05,USA,Northeast,0,Plus
C103805,2025-10-18,USA,Northeast,0,Plus
C103806,2025-07-02,USA,Northeast,0,Plus
C103807,2025-06-20,DEU,Hesse,0,Free
C103808,2025-04-08,USA,Midwest,0,Plus
C103809,2025-01-02,CAN,Alberta,0,Free
C103810,2025-10-21,GBR,England,0,Free
C103811,2025-06-02,USA,Midwest,0,Free
C103812,2025-02-07,USA,Midwest,1,Free
C103813,2025-04-04,USA,West,0,Plus
C103814,2025-03-11,USA,South,0,Free
C103815,2025-04-04,USA,South,0,Free
C103816,2025-04-29,GBR,NI,0,Plus
C103817,2025-12-03,USA,Northeast,1,Plus
C103818,2025-11-30,USA,South,0,Free
C103819,2025-10-26,DEU,Berlin,0,Plus
C103820,2025-11-28,GBR,NI,0,Free
C103821,2025-08-27,USA,Northeast,0,Plus
C103822,2025-01-30,USA,Midwest,0,Free
C103823,2025-10-14,GBR,Wales,0,Free
C103824,2025-08-18,AUS,VIC,0,Free
C103825,2025-03-20,GBR,Scotland,1,Free
C103826,2025-06-19,USA,Northeast,0,Plus
C103827,2025-04-28,USA,South,0,Free
C103828,2025-02-04,AUS,NSW,0,Free
C103829,2025-08-22,USA,Northeast,0,Free
C103830,2025-09-02,GBR,Wales,0,Free
C103831,2025-01-30,USA,Midwest,0,Free
C103832,2025-03-30,DEU,Hesse,0,Free
C103833,2025-01-15,USA,South,1,Free
C103834,2025-08-23,USA,Northeast,0,Plus
C103835,2025-03-25,GBR,Scotland,0,Plus
C103836,2025-01-30,CAN,Alberta,0,Free
C103837,2025-10-07,CAN,Ontario,0,Free
C103838,2025-11-22,GBR,Wales,0,Free
C103839,2025-11-15,AUS,VIC,0,Free
C103840,2025-07-04,GBR,Scotland,0,Pro
C103841,2025-03-20,AUS,WA,0,Free
C103842,2025-02-02,USA,Midwest,0,Plus
C103843,2025-10-27,AUS,QLD,0,Plus
C103844,2025-05-25,GBR,Scotland,0,Free
C103845,2025-11-18,USA,Northeast,0,Free
C103846,2025-02-13,USA,Northeast,0,Free
C103847,2025-09-20,USA,Midwest,0,Free
C103848,2025-11-11,USA,Northeast,0,Free
C103849,2025-09-06,USA,Northeast,0,Pro
C103850,2025-11-03,USA,Northeast,0,Plus
C103851,2025-05-09,GBR,Scotland,0,Plus
C103852,2025-02-26,CAN,Quebec,0,Pro
C103853,2025-07-18,AUS,VIC,0,Free
C103854,2025-03-25,USA,Midwest,0,Free
C103855,2025-04-01,USA,Midwest,0,Free
C103856,2025-11-27,USA,South,0,Plus
C103857,2025-01-01,GBR,Scotland,0,Free
C103858,2025-06-04,CAN,Ontario,0,Plus
C103859,2025-09-13,CAN,BC,1,Free
C103860,2025-03-27,USA,Midwest,0,Free
C103861,2025-09-17,GBR,England,0,Plus
C103862,2025-04-08,AUS,WA,0,Plus
C103863,2025-04-04,USA,South,0,Plus
C103864,2025-06-12,USA,Midwest,0,Pro
C103865,2025-08-31,USA,South,0,Free
C103866,2025-03-20,USA,Northeast,0,Free
C103867,2025-02-12,USA,South,1,Free
C103868,2025-03-22,USA,Midwest,0,Free
C103869,2025-07-30,USA,South,0,Free
C103870,2025-12-07,GBR,NI,0,Free
C103871,2025-12-09,AUS,VIC,0,Free
C103872,2025-11-15,AUS,VIC,1,Free
C103873,2025-06-21,GBR,England,0,Free
C103874,2025-02-19,USA,Northeast,0,Free
C103875,2025-01-21,USA,South,0,Free
C103876,2025-11-25,USA,South,0,Plus
C103877,2025-02-09,USA,Midwest,0,Pro
C103878,2025-02-27,GBR,Scotland,0,Free
C103879,2025-10-02,CAN,Alberta,0,Free
C103880,2025-10-26,USA,Midwest,0,Free
C103881,2025-07-19,USA,Midwest,0,Plus
C103882,2025-12-11,USA,West,0,Pro
C103883,2025-09-12,CAN,Alberta,0,Free
C103884,2025-06-17,AUS,WA,0,Free
C103885,2025-07-24,AUS,NSW,0,Plus
C103886,2025-04-22,USA,South,0,Free
C103887,2025-08-12,AUS,VIC,1,Free
C103888,2025-06-06,GBR,England,0,Plus
C103889,2025-09-30,USA,Northeast,0,Free
C103890,2025-09-19,DEU,Bavaria,0,Plus
C103891,2025-08-17,USA,West,0,Free
C103892,2025-11-10,USA,Northeast,0,Free
C103893,2025-04-12,USA,Northeast,1,Plus
C103894,2025-08-05,USA,South,0,Free
C103895,2025-06-28,DEU,Berlin,0,Free
C103896,2025-07-22,USA,Northeast,1,Plus
C103897,2025-06-17,AUS,QLD,0,Free
C103898,2025-05-01,CAN,Ontario,0,Free
C103899,2025-03-24,DEU,Berlin,0,Free
C103900,2025-11-10,USA,West,0,Plus
C103901,2025-03-25,AUS,WA,0,Plus
C103902,2025-04-01,AUS,VIC,0,Free
C103903,2025-07-17,GBR,Scotland,0,Free
C103904,2025-02-12,CAN,Ontario,0,Pro
C103905,2025-07-26,USA,West,0,Free
C103906,2025-06-06,DEU,Bavaria,1,Free
C103907,2025-03-21,GBR,Scotland,0,Free
C103908,2025-11-08,USA,South,0,Free
C103909,2025-11-04,AUS,NSW,0,Free
C103910,2025-12-25,USA,West,0,Free
C103911,2025-01-23,USA,Midwest,0,Free
C103912,2025-11-22,DEU,Bavaria,0,Plus
C103913,2025-05-07,AUS,VIC,0,Free
C103914,2025-07-29,USA,Northeast,0,Free
C103915,2025-10-24,AUS,VIC,0,Free
C103916,2025-12-05,CAN,Ontario,0,Plus
C103917,2025-03-19,GBR,NI,0,Pro
C103918,2025-07-24,CAN,Quebec,0,Free
C103919,2025-02-18,USA,West,0,Plus
C103920,2025-10-31,CAN,Quebec,0,Free
C103921,2025-05-20,GBR,England,0,Plus
C103922,2025-03-11,GBR,England,0,Plus
C103923,2025-03-15,AUS,WA,0,Pro
C103924,2025-06-05,USA,West,0,Free
C103925,2025-01-12,CAN,Alberta,0,Plus
C103926,2025-05-11,CAN,BC,0,Free
C103927,2025-09-18,USA,Midwest,0,Free
C103928,2025-05-28,AUS,QLD,0,Plus
C103929,2025-10-02,AUS,NSW,0,Free
C103930,2025-10-27,CAN,BC,0,Free
C103931,2025-11-06,USA,West,0,Free
C103932,2025-03-29,USA,Northeast,0,Free
C103933,2025-08-23,USA,West,0,Plus
C103934,2025-02-01,USA,South,0,Plus
C103935,2025-07-03,CAN,Quebec,1,Plus
C103936,2025-10-21,CAN,Ontario,0,Free
C103937,2025-10-04,CAN,Alberta,0,Plus
C103938,2025-02-24,CAN,Alberta,0,Free
C103939,2025-03-18,DEU,NRW,0,Pro
C103940,2025-01-25,USA,Northeast,0,Plus
C103941,2025-12-14,USA,Midwest,0,Free
C103942,2025-07-03,USA,Northeast,0,Plus
C103943,2025-04-09,AUS,QLD,0,Free
C103944,2025-09-15,AUS,NSW,0,Free
C103945,2025-03-24,USA,Northeast,1,Plus
C103946,2025-04-15,USA,Northeast,1,Free
C103947,2025-06-01,USA,Midwest,0,Free
C103948,2025-01-23,USA,Midwest,0,Pro
C103949,2025-10-14,DEU,NRW,0,Free
C103950,2025-06-04,DEU,NRW,0,Plus
C103951,2025-03-01,USA,Midwest,0,Free
C103952,2025-09-02,USA,West,0,Free
C103953,2025-04-03,USA,Northeast,0,Free
C103954,2025-11-22,GBR,Wales,0,Free
C103955,2025-09-13,USA,West,0,Free
C103956,2025-06-16,USA,South,0,Free
C103957,2025-02-19,AUS,VIC,0,Free
C103958,2025-09-08,AUS,VIC,0,Plus
C103959,2025-04-22,USA,Northeast,1,Free
C103960,2025-03-07,GBR,England,0,Free
C103961,2025-08-30,USA,South,0,Free
C103962,2025-03-22,USA,Midwest,0,Free
C103963,2025-05-07,GBR,Wales,0,Free
C103964,2025-06-16,USA,Midwest,0,Plus
C103965,2025-03-13,GBR,Wales,0,Free
C103966,2025-09-15,USA,Midwest,0,Free
C103967,2025-01-29,USA,Northeast,0,Plus
C103968,2025-07-05,USA,Northeast,0,Free
C103969,2025-05-18,CAN,BC,0,Free
C103970,2025-03-14,USA,Midwest,0,Plus
C103971,2025-08-25,USA,Midwest,0,Pro
C103972,2025-08-24,USA,Midwest,0,Plus
C103973,2025-01-19,USA,West,0,Free
C103974,2025-04-10,USA,South,0,Plus
C103975,2025-02-05,GBR,Scotland,0,Free
C103976,2025-11-04,DEU,NRW,0,Free
C103977,2025-09-17,CAN,Quebec,0,Free
C103978,2025-06-30,AUS,WA,0,Free
C103979,2025-05-27,AUS,WA,0,Plus
C103980,2025-06-10,USA,West,0,Free
C103981,2025-12-05,USA,Midwest,0,Free
C103982,2025-09-20,USA,Northeast,0,Plus
C103983,2025-04-07,USA,West,0,Plus
C103984,2025-08-15,AUS,VIC,0,Free
C103985,2025-02-03,DEU,Berlin,0,Free
C103986,2025-10-28,GBR,Wales,0,Plus
C103987,2025-08-09,USA,Midwest,1,Free
C103988,2025-10-27,AUS,NSW,0,Free
C103989,2025-10-11,USA,South,0,Free
C103990,2025-04-30,AUS,QLD,0,Plus
C103991,2025-10-04,GBR,Wales,0,Free
C103992,2025-05-31,USA,Midwest,0,Pro
C103993,2025-12-10,GBR,NI,0,Free
C103994,2025-10-15,DEU,Hesse,0,Plus
C103995,2025-06-18,GBR,Wales,0,Free
C103996,2025-09-23,AUS,NSW,0,Free
C103997,2025-10-26,CAN,Ontario,0,Free
C103998,2025-10-04,USA,West,0,Free
C103999,2025-06-18,AUS,QLD,0,Free
C104000,2025-06-18,AUS,QLD,0,Free
C104001,2025-09-12,AUS,VIC,0,Free
C104002,2025-09-25,USA,South,0,Plus
C104003,2025-04-18,CAN,BC,0,Plus
C104004,2025-02-28,AUS,VIC,0,Pro
C104005,2025-10-03,USA,Midwest,0,Plus
C104006,2025-01-12,AUS,VIC,0,Free
C104007,2025-10-23,USA,Midwest,0,Plus
C104008,2025-08-05,GBR,Scotland,0,Free
C104009,2025-11-18,AUS,QLD,0,Free
C104010,2025-01-11,AUS,WA,0,Free
C104011,2025-12-09,USA,South,0,Free
C104012,2025-03-04,USA,South,0,Free
C104013,2025-05-08,DEU,Berlin,0,Pro
C104014,2025-06-07,USA,Midwest,0,Free
C104015,2025-08-07,USA,Northeast,0,Free
C104016,2025-10-01,AUS,NSW,1,Free
C104017,2025-03-11,USA,West,0,Free
C104018,2025-06-25,DEU,NRW,0,Plus
C104019,2025-03-13,DEU,Bavaria,0,Free
C104020,2025-11-03,USA,South,0,Free
C104021,2025-11-13,USA,Northeast,0,Free
C104022,2025-08-09,USA,Midwest,0,Free
C104023,2025-11-30,USA,West,0,Free
C104024,2025-09-07,CAN,BC,0,Plus
C104025,2025-02-21,USA,South,0,Plus
C104026,2025-01-22,GBR,Scotland,0,Free
C104027,2025-01-15,AUS,WA,0,Plus
C104028,2025-07-29,USA,South,0,Free
C104029,2025-07-13,AUS,QLD,1,Plus
C104030,2025-07-31,USA,Northeast,0,Plus
C104031,2025-06-15,GBR,Scotland,0,Plus
C104032,2025-11-22,DEU,NRW,0,Free
C104033,2025-07-11,DEU,Bavaria,0,Free
C104034,2025-01-01,USA,South,1,Free
C104035,2025-08-03,USA,South,0,Free
C104036,2025-02-22,USA,Midwest,0,Free
C104037,2025-09-28,AUS,VIC,0,Plus
C104038,2025-01-12,GBR,England,0,Free
C104039,2025-12-22,AUS,NSW,0,Free
C104040,2025-10-02,AUS,QLD,0,Free
C104041,2025-05-19,DEU,Hesse,0,Plus
C104042,2025-06-18,CAN,Alberta,0,Free
C104043,2025-08-21,USA,South,1,Pro
C104044,2025-10-11,DEU,Bavaria,0,Plus
C104045,2025-05-19,AUS,NSW,0,Pro
C104046,2025-10-30,CAN,Ontario,0,Free
C104047,2025-08-29,CAN,BC,0,Free
C104048,2025-04-30,USA,Midwest,0,Free
C104049,2025-05-09,USA,Northeast,0,Plus
C104050,2025-02-27,DEU,Hesse,0,Plus
C104051,2025-08-03,DEU,Berlin,0,Free
C104052,2025-06-28,USA,South,0,Pro
C104053,2025-02-04,GBR,Scotland,0,Free
C104054,2025-02-13,GBR,Wales,0,Free
C104055,2025-05-18,AUS,NSW,1,Plus
C104056,2025-09-11,GBR,Wales,0,Free
C104057,2025-05-19,USA,South,0,Plus
C104058,2025-01-31,GBR,Wales,0,Plus
C104059,2025-03-15,USA,Midwest,0,Free
C104060,2025-10-28,AUS,WA,0,Free
C104061,2025-05-11,DEU,NRW,0,Free
C104062,2025-02-10,DEU,Hesse,0,Free
C104063,2025-01-08,USA,South,0,Free
C104064,2025-10-01,AUS,NSW,1,Free
C104065,2025-09-27,CAN,Alberta,0,Free
C104066,2025-03-18,CAN,Alberta,0,Free
C104067,2025-03-19,AUS,NSW,0,Plus
C104068,2025-05-02,USA,West,0,Free
C104069,2025-07-04,USA,Northeast,1,Free
C104070,2025-11-06,USA,Northeast,0,Free
C104071,2025-06-20,DEU,Bavaria,1,Free
C104072,2025-11-12,CAN,Quebec,0,Free
C104073,2025-08-20,USA,Northeast,0,Free
C104074,2025-07-14,CAN,Alberta,0,Plus
C104075,2025-09-11,USA,Northeast,1,Plus
C104076,2025-06-11,DEU,Hesse,0,Plus
C104077,2025-09-11,USA,South,0,Pro
C104078,2025-02-05,CAN,Ontario,0,Free
C104079,2025-07-28,USA,South,0,Plus
C104080,2025-05-31,AUS,VIC,0,Free
C104081,2025-11-28,USA,South,0,Free
C104082,2025-10-28,USA,Northeast,0,Plus
C104083,2025-12-07,AUS,QLD,0,Plus
C104084,2025-08-31,DEU,NRW,0,Free
C104085,2025-04-04,USA,Midwest,0,Free
C104086,2025-03-08,CAN,Ontario,0,Plus
C104087,2025-06-03,AUS,NSW,0,Plus
C104088,2025-05-19,DEU,Hesse,0,Free
C104089,2025-07-15,USA,Northeast,0,Plus
C104090,2025-06-13,DEU,Bavaria,0,Free
C104091,2025-07-27,DEU,Hesse,0,Plus
C104092,2025-07-31,USA,West,0,Pro
C104093,2025-09-21,GBR,Scotland,0,Free
C104094,2025-01-31,DEU,Hesse,0,Free
C104095,2025-09-19,AUS,WA,0,Free
C104096,2025-02-15,DEU,Bavaria,0,Free
C104097,2025-11-14,AUS,VIC,0,Free
C104098,2025-01-26,USA,South,0,Pro
C104099,2025-11-17,USA,South,0,Pro
C104100,2025-05-23,CAN,Alberta,0,Pro
C104101,2025-01-21,CAN,Ontario,0,Pro
C104102,2025-07-30,USA,West,0,Plus
C104103,2025-01-05,USA,South,0,Plus
C104104,2025-12-18,DEU,Berlin,0,Free
C104105,2025-06-18,USA,South,0,Free
C104106,2025-01-11,USA,West,0,Free
C104107,2025-07-26,CAN,Ontario,0,Free
C104108,2025-09-24,GBR,England,0,Free
C104109,2025-01-02,USA,Northeast,0,Plus
C104110,2025-11-18,USA,South,0,Free
C104111,2025-08-22,AUS,WA,0,Plus
C104112,2025-07-18,USA,Midwest,0,Pro
C104113,2025-02-12,DEU,NRW,0,Free
C104114,2025-05-06,USA,Northeast,0,Plus
C104115,2025-10-29,CAN,Quebec,0,Free
C104116,2025-02-19,AUS,VIC,0,Free
C104117,2025-02-19,CAN,Ontario,0,Plus
C104118,2025-10-12,GBR,Wales,0,Free
C104119,2025-10-21,DEU,Hesse,0,Free
C104120,2025-11-22,USA,Northeast,1,Free
C104121,2025-05-03,USA,West,1,Free
C104122,2025-10-22,GBR,Wales,0,Plus
C104123,2025-05-20,DEU,NRW,0,Plus
C104124,2025-02-18,USA,South,0,Plus
C104125,2025-01-09,AUS,NSW,0,Free
C104126,2025-03-12,GBR,NI,0,Plus
C104127,2025-01-01,USA,West,0,Free
C104128,2025-09-14,DEU,NRW,0,Free
C104129,2025-03-11,CAN,BC,0,Free
C104130,2025-06-09,USA,South,0,Free
C104131,2025-01-05,USA,South,0,Pro
C104132,2025-10-14,DEU,Hesse,0,Free
C104133,2025-08-03,DEU,Berlin,0,Pro
C104134,2025-06-27,CAN,BC,0,Plus
C104135,2025-02-28,DEU,Bavaria,0,Free
C104136,2025-01-29,USA,West,1,Free
C104137,2025-10-15,USA,South,0,Free
C104138,2025-03-31,USA,South,0,Pro
C104139,2025-11-18,USA,Midwest,0,Free
C104140,2025-05-16,DEU,Hesse,1,Plus
C104141,2025-08-11,AUS,VIC,0,Plus
C104142,2025-05-13,USA,Northeast,0,Free
C104143,2025-04-01,DEU,NRW,0,Free
C104144,2025-11-21,USA,Northeast,0,Free
C104145,2025-05-02,USA,West,0,Plus
C104146,2025-04-15,DEU,Hesse,0,Free
C104147,2025-05-01,USA,West,0,Pro
C104148,2025-10-01,USA,Midwest,0,Plus
C104149,2025-03-06,AUS,VIC,0,Pro
C104150,2025-09-18,USA,West,0,Free
C104151,2025-06-29,DEU,NRW,0,Plus
C104152,2025-05-22,DEU,NRW,0,Free
C104153,2025-10-07,CAN,BC,0,Free
C104154,2025-08-28,AUS,VIC,0,Plus
C104155,2025-07-05,USA,West,0,Free
C104156,2025-09-19,USA,West,0,Pro
C104157,2025-03-06,USA,Midwest,0,Free
C104158,2025-06-07,AUS,WA,0,Pro
C104159,2025-03-19,USA,West,0,Plus
C104160,2025-07-02,USA,Midwest,0,Free
C104161,2025-07-24,GBR,Wales,0,Plus
C104162,2025-02-15,AUS,NSW,0,Plus
C104163,2025-04-11,CAN,Ontario,0,Free
C104164,2025-01-02,DEU,NRW,0,Free
C104165,2025-12-13,GBR,Wales,0,Plus
C104166,2025-04-02,AUS,QLD,0,Free
C104167,2025-01-12,DEU,NRW,0,Plus
C104168,2025-06-27,AUS,NSW,0,Free
C104169,2025-03-24,AUS,QLD,0,Plus
C104170,2025-05-23,USA,South,0,Free
C104171,2025-12-29,USA,Midwest,0,Pro
C104172,2025-08-06,USA,South,0,Free
C104173,2025-11-25,DEU,NRW,1,Free
C104174,2025-03-25,USA,South,0,Free
C104175,2025-10-31,GBR,England,0,Plus
C104176,2025-01-17,DEU,Berlin,0,Pro
C104177,2025-03-01,USA,West,0,Free
C104178,2025-08-27,AUS,WA,1,Plus
C104179,2025-11-19,AUS,VIC,0,Pro
C104180,2025-12-17,AUS,NSW,0,Free
C104181,2025-10-25,GBR,NI,0,Free
C104182,2025-07-06,DEU,Bavaria,1,Pro
C104183,2025-06-24,USA,South,0,Free
C104184,2025-03-27,CAN,Alberta,0,Free
C104185,2025-03-12,AUS,NSW,0,Free
C104186,2025-08-01,USA,Northeast,0,Free
C104187,2025-11-12,CAN,Quebec,0,Free
C104188,2025-11-02,DEU,NRW,0,Free
C104189,2025-03-03,CAN,Alberta,0,Free
C104190,2025-08-18,DEU,Bavaria,0,Free
C104191,2025-05-27,CAN,BC,0,Free
C104192,2025-09-14,USA,South,0,Plus
C104193,2025-05-31,USA,South,0,Free
C104194,2025-04-06,USA,Northeast,0,Free
C104195,2025-07-16,GBR,NI,0,Plus
C104196,2025-05-13,USA,West,1,Plus
C104197,2025-12-16,GBR,England,0,Plus
C104198,2025-05-06,GBR,Wales,0,Pro
C104199,2025-03-14,USA,Northeast,0,Plus
C104200,2025-06-02,AUS,WA,1,Free
C104201,2025-01-05,USA,Midwest,1,Pro
C104202,2025-11-29,CAN,BC,0,Free
C104203,2025-04-19,GBR,England,0,Plus
C104204,2025-10-23,USA,Midwest,0,Free
C104205,2025-01-06,USA,Northeast,0,Plus
C104206,2025-02-08,AUS,QLD,0,Free
C104207,2025-02-21,USA,Northeast,0,Plus
C104208,2025-10-09,DEU,Hesse,0,Plus
C104209,2025-04-29,GBR,Wales,0,Free
C104210,2025-02-17,USA,Northeast,0,Plus
C104211,2025-05-22,DEU,NRW,0,Pro
C104212,2025-09-09,CAN,Alberta,0,Free
C104213,2025-08-30,USA,Midwest,0,Plus
C104214,2025-02-26,USA,Northeast,0,Pro
C104215,2025-06-18,AUS,VIC,0,Free
C104216,2025-10-16,CAN,Ontario,0,Free
C104217,2025-07-12,AUS,NSW,0,Plus
C104218,2025-08-25,USA,West,1,Free
C104219,2025-05-30,CAN,BC,0,Free
C104220,2025-08-25,CAN,Ontario,0,Free
C104221,2025-01-14,CAN,Ontario,0,Free
C104222,2025-07-05,USA,Midwest,0,Free
C104223,2025-11-25,AUS,WA,0,Free
C104224,2025-02-20,CAN,BC,0,Free
C104225,2025-04-06,DEU,Hesse,0,Plus
C104226,2025-09-15,AUS,WA,0,Free
C104227,2025-03-24,CAN,BC,0,Plus
C104228,2025-12-17,CAN,Quebec,0,Free
C104229,2025-09-22,AUS,NSW,0,Free
C104230,2025-03-11,USA,West,0,Free
C104231,2025-02-04,DEU,Berlin,0,Free
C104232,2025-10-08,DEU,NRW,0,Plus
C104233,2025-07-03,GBR,Scotland,0,Free
C104234,2025-09-16,AUS,NSW,0,Plus
C104235,2025-01-16,AUS,WA,0,Free
C104236,2025-01-30,GBR,Wales,0,Free
C104237,2025-06-27,AUS,VIC,0,Free
C104238,2025-02-12,DEU,Hesse,0,Free
C104239,2025-05-12,AUS,QLD,0,Plus
C104240,2025-06-14,USA,Northeast,0,Free
C104241,2025-08-26,CAN,BC,0,Free
C104242,2025-02-09,GBR,England,0,Plus
C104243,2025-05-13,USA,South,0,Plus
C104244,2025-03-08,CAN,Quebec,0,Plus
C104245,2025-03-31,DEU,Berlin,0,Free
C104246,2025-02-08,AUS,QLD,0,Free
C104247,2025-11-07,USA,West,0,Free
C104248,2025-05-31,USA,Midwest,0,Free
C104249,2025-10-10,USA,South,1,Free
C104250,2025-02-23,AUS,NSW,0,Plus
C104251,2025-04-02,USA,South,0,Pro
C104252,2025-10-19,AUS,NSW,0,Pro
C104253,2025-05-17,USA,West,0,Plus
C104254,2025-02-01,USA,Northeast,0,Free
C104255,2025-01-10,DEU,Bavaria,0,Free
C104256,2025-01-21,DEU,Bavaria,0,Free
C104257,2025-04-12,USA,West,0,Free
C104258,2025-05-24,USA,South,0,Plus
C104259,2025-08-14,USA,Midwest,0,Free
C104260,2025-05-04,DEU,Bavaria,0,Pro
C104261,2025-01-17,AUS,QLD,0,Free
C104262,2025-06-29,GBR,Wales,0,Plus
C104263,2025-11-06,USA,West,0,Pro
C104264,2025-09-10,USA,Northeast,0,Free
C104265,2025-07-18,USA,Northeast,0,Plus
C104266,2025-08-08,USA,West,0,Free
C104267,2025-11-27,USA,South,0,Free
C104268,2025-11-26,USA,South,0,Free
C104269,2025-11-17,GBR,England,0,Free
C104270,2025-10-07,CAN,Ontario,0,Free
C104271,2025-07-06,AUS,NSW,0,Free
C104272,2025-12-07,AUS,NSW,0,Plus
C104273,2025-03-29,GBR,Scotland,0,Free
C104274,2025-07-10,AUS,QLD,0,Free
C104275,2025-01-17,USA,Northeast,0,Free
C104276,2025-03-22,USA,South,0,Free
C104277,2025-03-27,USA,Northeast,1,Plus
C104278,2025-11-30,AUS,QLD,0,Free
C104279,2025-11-13,DEU,Berlin,0,Free
C104280,2025-12-16,DEU,Berlin,0,Free
C104281,2025-10-11,AUS,QLD,0,Free
C104282,2025-04-10,AUS,VIC,0,Free
C104283,2025-05-07,USA,South,0,Free
C104284,2025-10-03,USA,South,0,Plus
C104285,2025-05-18,AUS,NSW,0,Free
C104286,2025-08-16,AUS,WA,0,Plus
C104287,2025-11-04,GBR,England,0,Free
C104288,2025-09-12,USA,Northeast,0,Free
C104289,2025-07-10,USA,Northeast,0,Free
C104290,2025-11-01,AUS,QLD,0,Free
C104291,2025-08-18,USA,Northeast,0,Free
C104292,2025-08-17,USA,South,0,Free
C104293,2025-07-25,USA,West,0,Free
C104294,2025-06-13,USA,West,0,Free
C104295,2025-03-14,GBR,NI,0,Plus
C104296,2025-04-28,USA,South,0,Plus
C104297,2025-05-18,USA,South,0,Free
C104298,2025-12-28,USA,Midwest,0,Plus
C104299,2025-07-01,USA,Northeast,0,Plus
C104300,2025-03-13,USA,Northeast,0,Plus
C104301,2025-01-26,CAN,Alberta,0,Free
C104302,2025-11-23,USA,West,0,Free
C104303,2025-12-21,AUS,VIC,0,Free
C104304,2025-10-07,USA,Midwest,0,Plus
C104305,2025-12-25,DEU,Bavaria,0,Plus
C104306,2025-01-04,USA,West,0,Free
C104307,2025-11-21,USA,South,0,Plus
C104308,2025-03-29,GBR,NI,0,Free
C104309,2025-11-13,DEU,Berlin,0,Plus
C104310,2025-12-07,USA,West,0,Plus
C104311,2025-06-20,GBR,Wales,0,Free
C104312,2025-10-05,USA,Midwest,0,Plus
C104313,2025-09-02,USA,South,1,Free
C104314,2025-07-23,CAN,Quebec,0,Pro
C104315,2025-11-23,DEU,Hesse,0,Free
C104316,2025-03-28,CAN,Quebec,0,Free
C104317,2025-02-24,CAN,BC,0,Plus
C104318,2025-11-22,USA,Midwest,0,Free
C104319,2025-04-07,GBR,Wales,0,Plus
C104320,2025-02-16,AUS,VIC,0,Free
C104321,2025-05-21,USA,South,0,Plus
C104322,2025-11-07,GBR,NI,0,Plus
C104323,2025-08-16,USA,West,0,Free
C104324,2025-06-25,AUS,NSW,0,Free
C104325,2025-04-10,USA,West,0,Plus
C104326,2025-01-10,AUS,NSW,1,Plus
C104327,2025-10-22,USA,Midwest,0,Free
C104328,2025-04-01,USA,Midwest,0,Free
C104329,2025-10-31,USA,Northeast,0,Free
C104330,2025-01-11,DEU,Berlin,0,Plus
C104331,2025-06-14,USA,West,0,Plus
C104332,2025-08-03,AUS,NSW,0,Free
C104333,2025-03-08,USA,South,0,Plus
C104334,2025-07-01,USA,Midwest,0,Free
C104335,2025-05-19,USA,West,0,Plus
C104336,2025-04-25,GBR,Scotland,0,Plus
C104337,2025-07-30,USA,Midwest,0,Free
C104338,2025-08-11,USA,South,0,Free
C104339,2025-05-22,DEU,Hesse,0,Plus
C104340,2025-08-24,USA,West,0,Free
C104341,2025-07-05,CAN,Alberta,0,Plus
C104342,2025-08-05,DEU,Berlin,0,Plus
C104343,2025-04-03,GBR,England,0,Plus
C104344,2025-02-05,CAN,BC,0,Free
C104345,2025-01-11,DEU,NRW,0,Free
C104346,2025-03-30,USA,South,1,Free
C104347,2025-10-14,USA,Midwest,0,Free
C104348,2025-09-12,USA,Midwest,0,Plus
C104349,2025-04-11,CAN,Alberta,0,Free
C104350,2025-01-06,USA,Midwest,0,Free
C104351,2025-04-26,USA,South,0,Free
C104352,2025-05-24,GBR,Scotland,0,Free
C104353,2025-12-28,USA,Northeast,0,Free
C104354,2025-06-23,USA,Midwest,0,Free
C104355,2025-05-18,USA,West,0,Free
C104356,2025-10-30,GBR,England,0,Free
C104357,2025-10-01,USA,West,1,Free
C104358,2025-11-28,GBR,England,0,Free
C104359,2025-09-25,USA,South,0,Free
C104360,2025-07-12,USA,West,0,Pro
C104361,2025-06-29,DEU,Hesse,0,Plus
C104362,2025-03-09,GBR,NI,0,Free
C104363,2025-02-04,USA,Midwest,0,Free
C104364,2025-07-10,AUS,NSW,0,Free
C104365,2025-09-01,DEU,Berlin,0,Free
C104366,2025-09-22,USA,Northeast,0,Plus
C104367,2025-10-15,USA,Midwest,0,Free
C104368,2025-08-08,USA,Northeast,0,Free
C104369,2025-05-17,DEU,Berlin,0,Free
