event_id,user_id,session_id,event_time,event_type,device,referrer,country,event_index,propensity_score
e_52_1,15,52,2025-12-15 02:32:26,page_view,mobile,affiliate,US,1,0.04921448808365826
e_52_2,15,52,2025-12-15 02:32:43,product_view,mobile,affiliate,US,2,0.04921448808365826
e_52_3,15,52,2025-12-15 02:32:55,add_to_cart,mobile,affiliate,US,3,0.04921448808365826
e_52_4,15,52,2025-12-15 02:33:13,search,mobile,affiliate,US,4,0.04921448808365826
e_52_5,15,52,2025-12-15 02:33:26,product_view,mobile,affiliate,US,5,0.04921448808365826
e_52_6,15,52,2025-12-15 02:33:42,product_view,mobile,affiliate,US,6,0.04921448808365826
e_52_7,15,52,2025-12-15 02:34:04,checkout,mobile,affiliate,US,7,0.04921448808365826
e_52_8,15,52,2025-12-15 02:34:17,add_to_cart,mobile,affiliate,US,8,0.04921448808365826
e_52_9,15,52,2025-12-15 02:34:30,search,mobile,affiliate,US,9,0.04921448808365826
e_52_10,15,52,2025-12-15 02:34:47,product_view,mobile,affiliate,US,10,0.04921448808365826
e_52_11,15,52,2025-12-15 02:34:57,product_view,mobile,affiliate,US,11,0.04921448808365826
e_132_0,38,132,2025-12-15 02:46:19,page_view,mobile,google,GB,0,0.9573047135251423
e_132_1,38,132,2025-12-15 02:46:29,page_view,mobile,google,GB,1,0.9573047135251423
e_132_2,38,132,2025-12-15 02:46:39,page_view,mobile,google,GB,2,0.9573047135251423
e_132_3,38,132,2025-12-15 02:46:43,page_view,mobile,google,GB,3,0.9573047135251423
e_132_4,38,132,2025-12-15 02:46:53,page_view,mobile,google,GB,4,0.9573047135251423
e_132_5,38,132,2025-12-15 02:47:00,search,mobile,google,GB,5,0.9573047135251423
e_61_0,17,61,2025-12-15 02:47:02,page_view,desktop,facebook,CA,0,0.9492896779153492
e_132_6,38,132,2025-12-15 02:47:09,page_view,mobile,google,GB,6,0.9573047135251423
e_61_1,17,61,2025-12-15 02:47:19,page_view,desktop,facebook,CA,1,0.9492896779153492
e_132_checkout,38,132,2025-12-15 02:47:30,checkout,mobile,google,GB,7,0.9573047135251423
e_61_2,17,61,2025-12-15 02:47:53,page_view,desktop,facebook,CA,2,0.9492896779153492
e_132_purchase,38,132,2025-12-15 02:48:10,purchase,mobile,google,GB,8,0.9573047135251423
e_61_3,17,61,2025-12-15 02:48:20,product_view,desktop,facebook,CA,3,0.9492896779153492
e_61_4,17,61,2025-12-15 02:49:10,product_view,desktop,facebook,CA,4,0.9492896779153492
e_61_5,17,61,2025-12-15 02:49:43,page_view,desktop,facebook,CA,5,0.9492896779153492
e_61_6,17,61,2025-12-15 02:50:18,add_to_cart,desktop,facebook,CA,6,0.9492896779153492
e_61_7,17,61,2025-12-15 02:50:31,search,desktop,facebook,CA,7,0.9492896779153492
e_61_8,17,61,2025-12-15 02:50:59,page_view,desktop,facebook,CA,8,0.9492896779153492
e_61_9,17,61,2025-12-15 02:51:38,search,desktop,facebook,CA,9,0.9492896779153492
e_61_10,17,61,2025-12-15 02:51:43,product_view,desktop,facebook,CA,10,0.9492896779153492
e_61_11,17,61,2025-12-15 02:52:19,page_view,desktop,facebook,CA,11,0.9492896779153492
e_61_12,17,61,2025-12-15 02:53:02,search,desktop,facebook,CA,12,0.9492896779153492
e_177_0,50,177,2025-12-15 02:53:16,page_view,mobile,google,US,0,0.041885698339177685
e_177_1,50,177,2025-12-15 02:53:22,page_view,mobile,google,US,1,0.041885698339177685
e_61_checkout,17,61,2025-12-15 02:53:23,checkout,desktop,facebook,CA,13,0.9492896779153492
e_177_2,50,177,2025-12-15 02:53:29,search,mobile,google,US,2,0.041885698339177685
e_177_3,50,177,2025-12-15 02:53:38,page_view,mobile,google,US,3,0.041885698339177685
e_177_4,50,177,2025-12-15 02:53:46,page_view,mobile,google,US,4,0.041885698339177685
e_177_5,50,177,2025-12-15 02:53:57,add_to_cart,mobile,google,US,5,0.041885698339177685
e_61_purchase,17,61,2025-12-15 02:54:03,purchase,desktop,facebook,CA,14,0.9492896779153492
e_177_6,50,177,2025-12-15 02:54:05,product_view,mobile,google,US,6,0.041885698339177685
e_177_7,50,177,2025-12-15 02:54:16,product_view,mobile,google,US,7,0.041885698339177685
e_177_8,50,177,2025-12-15 02:54:20,page_view,mobile,google,US,8,0.041885698339177685
e_177_9,50,177,2025-12-15 02:54:36,product_view,mobile,google,US,9,0.041885698339177685
e_177_10,50,177,2025-12-15 02:54:43,add_to_cart,mobile,google,US,10,0.041885698339177685
e_177_11,50,177,2025-12-15 02:54:45,checkout,mobile,google,US,11,0.041885698339177685
e_177_12,50,177,2025-12-15 02:54:51,add_to_cart,mobile,google,US,12,0.041885698339177685
e_177_13,50,177,2025-12-15 02:55:06,page_view,mobile,google,US,13,0.041885698339177685
e_177_14,50,177,2025-12-15 02:55:20,add_to_cart,mobile,google,US,14,0.041885698339177685
e_177_15,50,177,2025-12-15 02:55:30,search,mobile,google,US,15,0.041885698339177685
e_177_16,50,177,2025-12-15 02:55:45,add_to_cart,mobile,google,US,16,0.041885698339177685
e_177_17,50,177,2025-12-15 02:55:53,page_view,mobile,google,US,17,0.041885698339177685
e_177_18,50,177,2025-12-15 02:56:00,checkout,mobile,google,US,18,0.041885698339177685
e_177_19,50,177,2025-12-15 02:56:09,product_view,mobile,google,US,19,0.041885698339177685
e_177_20,50,177,2025-12-15 02:56:20,add_to_cart,mobile,google,US,20,0.041885698339177685
e_177_21,50,177,2025-12-15 02:56:29,add_to_cart,mobile,google,US,21,0.041885698339177685
e_56_0,16,56,2025-12-15 03:15:07,page_view,tablet,direct,US,0,0.020697194054281543
e_56_1,16,56,2025-12-15 03:15:33,page_view,tablet,direct,US,1,0.020697194054281543
e_56_2,16,56,2025-12-15 03:16:21,product_view,tablet,direct,US,2,0.020697194054281543
e_56_3,16,56,2025-12-15 03:16:51,page_view,tablet,direct,US,3,0.020697194054281543
e_56_4,16,56,2025-12-15 03:17:19,page_view,tablet,direct,US,4,0.020697194054281543
e_56_5,16,56,2025-12-15 03:17:40,search,tablet,direct,US,5,0.020697194054281543
e_56_6,16,56,2025-12-15 03:18:19,product_view,tablet,direct,US,6,0.020697194054281543
e_56_7,16,56,2025-12-15 03:18:49,add_to_cart,tablet,direct,US,7,0.020697194054281543
e_56_8,16,56,2025-12-15 03:19:25,page_view,tablet,direct,US,8,0.020697194054281543
e_56_9,16,56,2025-12-15 03:19:51,page_view,tablet,direct,US,9,0.020697194054281543
e_120_0,35,120,2025-12-15 03:19:54,page_view,mobile,tiktok,US,0,0.033851512921813584
e_56_10,16,56,2025-12-15 03:20:18,page_view,tablet,direct,US,10,0.020697194054281543
e_120_1,35,120,2025-12-15 03:20:19,page_view,mobile,tiktok,US,1,0.033851512921813584
e_120_2,35,120,2025-12-15 03:20:46,search,mobile,tiktok,US,2,0.033851512921813584
e_56_11,16,56,2025-12-15 03:20:49,product_view,tablet,direct,US,11,0.020697194054281543
e_56_12,16,56,2025-12-15 03:21:06,product_view,tablet,direct,US,12,0.020697194054281543
e_120_3,35,120,2025-12-15 03:21:16,product_view,mobile,tiktok,US,3,0.033851512921813584
e_56_13,16,56,2025-12-15 03:21:24,search,tablet,direct,US,13,0.020697194054281543
e_120_4,35,120,2025-12-15 03:21:40,product_view,mobile,tiktok,US,4,0.033851512921813584
e_56_14,16,56,2025-12-15 03:21:58,page_view,tablet,direct,US,14,0.020697194054281543
e_120_5,35,120,2025-12-15 03:22:12,page_view,mobile,tiktok,US,5,0.033851512921813584
e_56_15,16,56,2025-12-15 03:22:30,add_to_cart,tablet,direct,US,15,0.020697194054281543
e_120_6,35,120,2025-12-15 03:22:51,product_view,mobile,tiktok,US,6,0.033851512921813584
e_120_7,35,120,2025-12-15 03:23:01,add_to_cart,mobile,tiktok,US,7,0.033851512921813584
e_56_16,16,56,2025-12-15 03:23:20,page_view,tablet,direct,US,16,0.020697194054281543
e_120_8,35,120,2025-12-15 03:23:28,product_view,mobile,tiktok,US,8,0.033851512921813584
e_120_9,35,120,2025-12-15 03:23:50,page_view,mobile,tiktok,US,9,0.033851512921813584
e_120_10,35,120,2025-12-15 03:24:27,page_view,mobile,tiktok,US,10,0.033851512921813584
e_120_11,35,120,2025-12-15 03:24:55,search,mobile,tiktok,US,11,0.033851512921813584
e_120_12,35,120,2025-12-15 03:25:12,product_view,mobile,tiktok,US,12,0.033851512921813584
e_120_13,35,120,2025-12-15 03:25:40,page_view,mobile,tiktok,US,13,0.033851512921813584
e_151_0,42,151,2025-12-15 03:54:34,page_view,tablet,direct,US,0,0.08169420985345861
e_151_1,42,151,2025-12-15 03:55:10,product_view,tablet,direct,US,1,0.08169420985345861
e_151_2,42,151,2025-12-15 03:55:38,search,tablet,direct,US,2,0.08169420985345861
e_151_3,42,151,2025-12-15 03:56:04,page_view,tablet,direct,US,3,0.08169420985345861
e_151_4,42,151,2025-12-15 03:56:24,page_view,tablet,direct,US,4,0.08169420985345861
e_151_5,42,151,2025-12-15 03:56:42,page_view,tablet,direct,US,5,0.08169420985345861
e_151_6,42,151,2025-12-15 03:57:06,search,tablet,direct,US,6,0.08169420985345861
e_151_7,42,151,2025-12-15 03:57:44,search,tablet,direct,US,7,0.08169420985345861
e_151_8,42,151,2025-12-15 03:58:05,search,tablet,direct,US,8,0.08169420985345861
e_151_9,42,151,2025-12-15 03:58:35,product_view,tablet,direct,US,9,0.08169420985345861
e_151_10,42,151,2025-12-15 03:59:22,page_view,tablet,direct,US,10,0.08169420985345861
e_151_11,42,151,2025-12-15 04:00:12,checkout,tablet,direct,US,11,0.08169420985345861
e_151_12,42,151,2025-12-15 04:00:28,checkout,tablet,direct,US,12,0.08169420985345861
e_151_13,42,151,2025-12-15 04:01:05,search,tablet,direct,US,13,0.08169420985345861
e_151_14,42,151,2025-12-15 04:02:02,search,tablet,direct,US,14,0.08169420985345861
e_151_15,42,151,2025-12-15 04:02:41,checkout,tablet,direct,US,15,0.08169420985345861
e_41_0,11,41,2025-12-15 04:20:43,page_view,mobile,tiktok,GB,0,0.9998767768634447
e_41_1,11,41,2025-12-15 04:20:52,search,mobile,tiktok,GB,1,0.9998767768634447
e_41_2,11,41,2025-12-15 04:21:01,page_view,mobile,tiktok,GB,2,0.9998767768634447
e_41_3,11,41,2025-12-15 04:21:10,search,mobile,tiktok,GB,3,0.9998767768634447
e_41_4,11,41,2025-12-15 04:21:18,page_view,mobile,tiktok,GB,4,0.9998767768634447
e_41_5,11,41,2025-12-15 04:21:20,product_view,mobile,tiktok,GB,5,0.9998767768634447
e_41_6,11,41,2025-12-15 04:21:24,page_view,mobile,tiktok,GB,6,0.9998767768634447
e_41_7,11,41,2025-12-15 04:21:34,product_view,mobile,tiktok,GB,7,0.9998767768634447
e_41_8,11,41,2025-12-15 04:21:40,product_view,mobile,tiktok,GB,8,0.9998767768634447
e_41_9,11,41,2025-12-15 04:21:51,product_view,mobile,tiktok,GB,9,0.9998767768634447
e_41_10,11,41,2025-12-15 04:21:57,product_view,mobile,tiktok,GB,10,0.9998767768634447
e_41_11,11,41,2025-12-15 04:22:09,add_to_cart,mobile,tiktok,GB,11,0.9998767768634447
e_41_12,11,41,2025-12-15 04:22:12,purchase,mobile,tiktok,GB,12,0.9998767768634447
e_41_13,11,41,2025-12-15 04:22:23,product_view,mobile,tiktok,GB,13,0.9998767768634447
e_41_14,11,41,2025-12-15 04:22:30,product_view,mobile,tiktok,GB,14,0.9998767768634447
e_41_15,11,41,2025-12-15 04:22:40,checkout,mobile,tiktok,GB,15,0.9998767768634447
e_41_16,11,41,2025-12-15 04:22:49,page_view,mobile,tiktok,GB,16,0.9998767768634447
e_41_17,11,41,2025-12-15 04:22:52,page_view,mobile,tiktok,GB,17,0.9998767768634447
e_41_18,11,41,2025-12-15 04:22:56,product_view,mobile,tiktok,GB,18,0.9998767768634447
e_41_checkout,11,41,2025-12-15 04:23:15,checkout,mobile,tiktok,GB,19,0.9998767768634447
e_41_purchase,11,41,2025-12-15 04:23:55,purchase,mobile,tiktok,GB,20,0.9998767768634447
e_23_0,6,23,2025-12-15 04:51:17,page_view,desktop,direct,US,0,0.9639511535423522
e_4_0,2,4,2025-12-15 04:51:23,page_view,mobile,facebook,US,0,0.9998824963978084
e_23_1,6,23,2025-12-15 04:51:30,search,desktop,direct,US,1,0.9639511535423522
e_23_2,6,23,2025-12-15 04:51:43,search,desktop,direct,US,2,0.9639511535423522
e_23_3,6,23,2025-12-15 04:51:50,search,desktop,direct,US,3,0.9639511535423522
e_4_1,2,4,2025-12-15 04:51:54,add_to_cart,mobile,facebook,US,1,0.9998824963978084
e_23_4,6,23,2025-12-15 04:52:00,product_view,desktop,direct,US,4,0.9639511535423522
e_23_5,6,23,2025-12-15 04:52:09,search,desktop,direct,US,5,0.9639511535423522
e_23_6,6,23,2025-12-15 04:52:22,page_view,desktop,direct,US,6,0.9639511535423522
e_4_2,2,4,2025-12-15 04:52:26,product_view,mobile,facebook,US,2,0.9998824963978084
e_4_3,2,4,2025-12-15 04:52:38,product_view,mobile,facebook,US,3,0.9998824963978084
e_23_7,6,23,2025-12-15 04:52:43,checkout,desktop,direct,US,7,0.9639511535423522
e_23_8,6,23,2025-12-15 04:52:52,page_view,desktop,direct,US,8,0.9639511535423522
e_23_9,6,23,2025-12-15 04:52:58,product_view,desktop,direct,US,9,0.9639511535423522
e_4_4,2,4,2025-12-15 04:53:01,purchase,mobile,facebook,US,4,0.9998824963978084
e_23_10,6,23,2025-12-15 04:53:17,page_view,desktop,direct,US,10,0.9639511535423522
e_23_11,6,23,2025-12-15 04:53:20,product_view,desktop,direct,US,11,0.9639511535423522
e_4_5,2,4,2025-12-15 04:53:24,add_to_cart,mobile,facebook,US,5,0.9998824963978084
e_23_12,6,23,2025-12-15 04:53:35,purchase,desktop,direct,US,12,0.9639511535423522
e_4_6,2,4,2025-12-15 04:53:43,product_view,mobile,facebook,US,6,0.9998824963978084
e_23_13,6,23,2025-12-15 04:53:49,page_view,desktop,direct,US,13,0.9639511535423522
e_23_14,6,23,2025-12-15 04:53:56,checkout,desktop,direct,US,14,0.9639511535423522
e_23_15,6,23,2025-12-15 04:54:17,product_view,desktop,direct,US,15,0.9639511535423522
e_4_checkout,2,4,2025-12-15 04:54:22,checkout,mobile,facebook,US,7,0.9998824963978084
e_4_purchase,2,4,2025-12-15 04:55:02,purchase,mobile,facebook,US,8,0.9998824963978084
e_10_0,3,10,2025-12-15 05:28:45,page_view,desktop,google,GB,0,0.9820837683200355
e_10_1,3,10,2025-12-15 05:29:04,page_view,desktop,google,GB,1,0.9820837683200355
e_10_2,3,10,2025-12-15 05:29:12,checkout,desktop,google,GB,2,0.9820837683200355
e_32_0,8,32,2025-12-15 05:29:17,page_view,mobile,google,AU,0,0.01438939308560286
e_10_3,3,10,2025-12-15 05:29:42,page_view,desktop,google,GB,3,0.9820837683200355
e_10_4,3,10,2025-12-15 05:29:54,product_view,desktop,google,GB,4,0.9820837683200355
e_32_1,8,32,2025-12-15 05:30:03,product_view,mobile,google,AU,1,0.01438939308560286
e_10_5,3,10,2025-12-15 05:30:20,page_view,desktop,google,GB,5,0.9820837683200355
e_10_6,3,10,2025-12-15 05:30:26,checkout,desktop,google,GB,6,0.9820837683200355
e_10_7,3,10,2025-12-15 05:30:40,search,desktop,google,GB,7,0.9820837683200355
e_32_2,8,32,2025-12-15 05:31:01,product_view,mobile,google,AU,2,0.01438939308560286
e_10_8,3,10,2025-12-15 05:31:02,page_view,desktop,google,GB,8,0.9820837683200355
e_10_9,3,10,2025-12-15 05:31:19,search,desktop,google,GB,9,0.9820837683200355
e_10_10,3,10,2025-12-15 05:31:40,page_view,desktop,google,GB,10,0.9820837683200355
e_32_3,8,32,2025-12-15 05:31:54,add_to_cart,mobile,google,AU,3,0.01438939308560286
e_10_11,3,10,2025-12-15 05:32:04,checkout,desktop,google,GB,11,0.9820837683200355
e_10_12,3,10,2025-12-15 05:32:24,search,desktop,google,GB,12,0.9820837683200355
e_10_13,3,10,2025-12-15 05:32:36,search,desktop,google,GB,13,0.9820837683200355
e_10_14,3,10,2025-12-15 05:32:54,search,desktop,google,GB,14,0.9820837683200355
e_10_15,3,10,2025-12-15 05:33:16,product_view,desktop,google,GB,15,0.9820837683200355
e_10_16,3,10,2025-12-15 05:33:42,page_view,desktop,google,GB,16,0.9820837683200355
e_10_17,3,10,2025-12-15 05:34:02,checkout,desktop,google,GB,17,0.9820837683200355
e_10_18,3,10,2025-12-15 05:34:13,add_to_cart,desktop,google,GB,18,0.9820837683200355
e_10_19,3,10,2025-12-15 05:34:41,page_view,desktop,google,GB,19,0.9820837683200355
e_10_20,3,10,2025-12-15 05:34:56,page_view,desktop,google,GB,20,0.9820837683200355
e_10_checkout,3,10,2025-12-15 05:35:24,checkout,desktop,google,GB,21,0.9820837683200355
e_10_purchase,3,10,2025-12-15 05:36:04,purchase,desktop,google,GB,22,0.9820837683200355
e_45_0,13,45,2025-12-15 06:00:38,page_view,mobile,affiliate,US,0,0.9063014334226512
e_45_1,13,45,2025-12-15 06:00:44,page_view,mobile,affiliate,US,1,0.9063014334226512
e_45_2,13,45,2025-12-15 06:00:57,product_view,mobile,affiliate,US,2,0.9063014334226512
e_45_3,13,45,2025-12-15 06:01:03,product_view,mobile,affiliate,US,3,0.9063014334226512
e_45_4,13,45,2025-12-15 06:01:15,product_view,mobile,affiliate,US,4,0.9063014334226512
e_45_5,13,45,2025-12-15 06:01:16,product_view,mobile,affiliate,US,5,0.9063014334226512
e_45_6,13,45,2025-12-15 06:01:26,page_view,mobile,affiliate,US,6,0.9063014334226512
e_45_7,13,45,2025-12-15 06:01:32,add_to_cart,mobile,affiliate,US,7,0.9063014334226512
e_45_8,13,45,2025-12-15 06:01:37,page_view,mobile,affiliate,US,8,0.9063014334226512
e_45_9,13,45,2025-12-15 06:01:47,product_view,mobile,affiliate,US,9,0.9063014334226512
e_45_10,13,45,2025-12-15 06:01:55,purchase,mobile,affiliate,US,10,0.9063014334226512
e_65_0,18,65,2025-12-15 06:16:44,page_view,desktop,google,US,0,0.03783162761168781
e_65_1,18,65,2025-12-15 06:17:26,search,desktop,google,US,1,0.03783162761168781
e_65_2,18,65,2025-12-15 06:17:58,product_view,desktop,google,US,2,0.03783162761168781
e_140_0,40,140,2025-12-15 06:26:18,page_view,desktop,direct,CA,0,0.9104746837663821
e_140_1,40,140,2025-12-15 06:26:25,page_view,desktop,direct,CA,1,0.9104746837663821
e_140_2,40,140,2025-12-15 06:26:40,add_to_cart,desktop,direct,CA,2,0.9104746837663821
e_140_3,40,140,2025-12-15 06:26:48,page_view,desktop,direct,CA,3,0.9104746837663821
e_140_4,40,140,2025-12-15 06:26:56,add_to_cart,desktop,direct,CA,4,0.9104746837663821
e_140_5,40,140,2025-12-15 06:27:15,product_view,desktop,direct,CA,5,0.9104746837663821
e_140_6,40,140,2025-12-15 06:27:27,search,desktop,direct,CA,6,0.9104746837663821
e_140_7,40,140,2025-12-15 06:27:38,page_view,desktop,direct,CA,7,0.9104746837663821
e_140_8,40,140,2025-12-15 06:27:50,page_view,desktop,direct,CA,8,0.9104746837663821
e_140_9,40,140,2025-12-15 06:27:59,search,desktop,direct,CA,9,0.9104746837663821
e_140_10,40,140,2025-12-15 06:28:06,page_view,desktop,direct,CA,10,0.9104746837663821
e_140_11,40,140,2025-12-15 06:28:22,page_view,desktop,direct,CA,11,0.9104746837663821
e_140_12,40,140,2025-12-15 06:28:37,page_view,desktop,direct,CA,12,0.9104746837663821
e_140_13,40,140,2025-12-15 06:28:57,product_view,desktop,direct,CA,13,0.9104746837663821
e_140_14,40,140,2025-12-15 06:29:14,page_view,desktop,direct,CA,14,0.9104746837663821
e_140_15,40,140,2025-12-15 06:29:23,add_to_cart,desktop,direct,CA,15,0.9104746837663821
e_140_16,40,140,2025-12-15 06:29:36,product_view,desktop,direct,CA,16,0.9104746837663821
e_140_17,40,140,2025-12-15 06:29:56,product_view,desktop,direct,CA,17,0.9104746837663821
e_140_18,40,140,2025-12-15 06:30:15,page_view,desktop,direct,CA,18,0.9104746837663821
e_140_19,40,140,2025-12-15 06:30:32,product_view,desktop,direct,CA,19,0.9104746837663821
e_140_20,40,140,2025-12-15 06:30:41,add_to_cart,desktop,direct,CA,20,0.9104746837663821
e_140_21,40,140,2025-12-15 06:30:50,page_view,desktop,direct,CA,21,0.9104746837663821
e_140_22,40,140,2025-12-15 06:31:08,page_view,desktop,direct,CA,22,0.9104746837663821
e_140_checkout,40,140,2025-12-15 06:31:41,checkout,desktop,direct,CA,23,0.9104746837663821
e_140_purchase,40,140,2025-12-15 06:32:21,purchase,desktop,direct,CA,24,0.9104746837663821
e_57_0,16,57,2025-12-15 06:47:56,page_view,desktop,direct,US,0,0.04022088604498363
e_57_1,16,57,2025-12-15 06:48:07,page_view,desktop,direct,US,1,0.04022088604498363
e_57_2,16,57,2025-12-15 06:48:19,product_view,desktop,direct,US,2,0.04022088604498363
e_57_3,16,57,2025-12-15 06:48:25,product_view,desktop,direct,US,3,0.04022088604498363
e_57_4,16,57,2025-12-15 06:48:27,product_view,desktop,direct,US,4,0.04022088604498363
e_57_5,16,57,2025-12-15 06:48:37,page_view,desktop,direct,US,5,0.04022088604498363
e_57_6,16,57,2025-12-15 06:48:49,product_view,desktop,direct,US,6,0.04022088604498363
e_57_7,16,57,2025-12-15 06:49:00,product_view,desktop,direct,US,7,0.04022088604498363
e_57_8,16,57,2025-12-15 06:49:08,page_view,desktop,direct,US,8,0.04022088604498363
e_57_9,16,57,2025-12-15 06:49:15,page_view,desktop,direct,US,9,0.04022088604498363
e_57_10,16,57,2025-12-15 06:49:27,page_view,desktop,direct,US,10,0.04022088604498363
e_57_11,16,57,2025-12-15 06:49:36,product_view,desktop,direct,US,11,0.04022088604498363
e_57_12,16,57,2025-12-15 06:49:44,page_view,desktop,direct,US,12,0.04022088604498363
e_57_13,16,57,2025-12-15 06:49:49,add_to_cart,desktop,direct,US,13,0.04022088604498363
e_57_14,16,57,2025-12-15 06:50:02,page_view,desktop,direct,US,14,0.04022088604498363
e_57_15,16,57,2025-12-15 06:50:11,page_view,desktop,direct,US,15,0.04022088604498363
e_57_16,16,57,2025-12-15 06:50:24,search,desktop,direct,US,16,0.04022088604498363
e_57_17,16,57,2025-12-15 06:50:36,checkout,desktop,direct,US,17,0.04022088604498363
e_57_18,16,57,2025-12-15 06:50:41,product_view,desktop,direct,US,18,0.04022088604498363
e_154_0,43,154,2025-12-15 06:58:20,page_view,tablet,google,US,0,0.028142068441334336
e_154_1,43,154,2025-12-15 06:58:43,page_view,tablet,google,US,1,0.028142068441334336
e_154_2,43,154,2025-12-15 06:58:47,page_view,tablet,google,US,2,0.028142068441334336
e_154_3,43,154,2025-12-15 06:59:09,product_view,tablet,google,US,3,0.028142068441334336
e_175_0,49,175,2025-12-15 07:18:13,page_view,mobile,direct,US,0,0.9519987681655738
e_175_1,49,175,2025-12-15 07:18:25,page_view,mobile,direct,US,1,0.9519987681655738
e_175_2,49,175,2025-12-15 07:18:53,product_view,mobile,direct,US,2,0.9519987681655738
e_175_3,49,175,2025-12-15 07:19:15,product_view,mobile,direct,US,3,0.9519987681655738
e_175_4,49,175,2025-12-15 07:19:52,search,mobile,direct,US,4,0.9519987681655738
e_175_5,49,175,2025-12-15 07:20:26,product_view,mobile,direct,US,5,0.9519987681655738
e_175_6,49,175,2025-12-15 07:20:36,page_view,mobile,direct,US,6,0.9519987681655738
e_175_7,49,175,2025-12-15 07:21:37,product_view,mobile,direct,US,7,0.9519987681655738
e_175_8,49,175,2025-12-15 07:22:16,page_view,mobile,direct,US,8,0.9519987681655738
e_175_9,49,175,2025-12-15 07:22:45,search,mobile,direct,US,9,0.9519987681655738
e_175_10,49,175,2025-12-15 07:23:09,page_view,mobile,direct,US,10,0.9519987681655738
e_175_11,49,175,2025-12-15 07:23:36,search,mobile,direct,US,11,0.9519987681655738
e_175_12,49,175,2025-12-15 07:24:08,product_view,mobile,direct,US,12,0.9519987681655738
e_175_13,49,175,2025-12-15 07:24:42,search,mobile,direct,US,13,0.9519987681655738
e_175_14,49,175,2025-12-15 07:25:28,page_view,mobile,direct,US,14,0.9519987681655738
e_175_15,49,175,2025-12-15 07:26:01,product_view,mobile,direct,US,15,0.9519987681655738
e_175_16,49,175,2025-12-15 07:26:20,page_view,mobile,direct,US,16,0.9519987681655738
e_175_17,49,175,2025-12-15 07:26:37,product_view,mobile,direct,US,17,0.9519987681655738
e_175_18,49,175,2025-12-15 07:27:14,add_to_cart,mobile,direct,US,18,0.9519987681655738
e_21_0,5,21,2025-12-15 07:27:14,page_view,mobile,direct,US,0,0.9207610159280137
e_175_19,49,175,2025-12-15 07:27:44,search,mobile,direct,US,19,0.9519987681655738
e_21_1,5,21,2025-12-15 07:27:53,product_view,mobile,direct,US,1,0.9207610159280137
e_175_20,49,175,2025-12-15 07:28:15,add_to_cart,mobile,direct,US,20,0.9519987681655738
e_21_2,5,21,2025-12-15 07:28:25,search,mobile,direct,US,2,0.9207610159280137
e_175_21,49,175,2025-12-15 07:28:37,checkout,mobile,direct,US,21,0.9519987681655738
e_21_3,5,21,2025-12-15 07:28:54,search,mobile,direct,US,3,0.9207610159280137
e_175_22,49,175,2025-12-15 07:29:03,add_to_cart,mobile,direct,US,22,0.9519987681655738
e_175_23,49,175,2025-12-15 07:29:09,product_view,mobile,direct,US,23,0.9519987681655738
e_21_4,5,21,2025-12-15 07:29:24,search,mobile,direct,US,4,0.9207610159280137
e_21_5,5,21,2025-12-15 07:29:39,page_view,mobile,direct,US,5,0.9207610159280137
e_175_24,49,175,2025-12-15 07:29:43,search,mobile,direct,US,24,0.9519987681655738
e_21_6,5,21,2025-12-15 07:30:01,product_view,mobile,direct,US,6,0.9207610159280137
e_21_7,5,21,2025-12-15 07:30:24,purchase,mobile,direct,US,7,0.9207610159280137
e_175_checkout,49,175,2025-12-15 07:30:28,checkout,mobile,direct,US,25,0.9519987681655738
e_21_8,5,21,2025-12-15 07:30:58,product_view,mobile,direct,US,8,0.9207610159280137
e_175_purchase,49,175,2025-12-15 07:31:08,purchase,mobile,direct,US,26,0.9519987681655738
e_21_9,5,21,2025-12-15 07:31:40,product_view,mobile,direct,US,9,0.9207610159280137
e_21_10,5,21,2025-12-15 07:31:45,product_view,mobile,direct,US,10,0.9207610159280137
e_21_11,5,21,2025-12-15 07:32:14,page_view,mobile,direct,US,11,0.9207610159280137
e_21_12,5,21,2025-12-15 07:32:49,product_view,mobile,direct,US,12,0.9207610159280137
e_21_13,5,21,2025-12-15 07:33:04,product_view,mobile,direct,US,13,0.9207610159280137
e_21_14,5,21,2025-12-15 07:33:36,add_to_cart,mobile,direct,US,14,0.9207610159280137
e_21_15,5,21,2025-12-15 07:34:11,page_view,mobile,direct,US,15,0.9207610159280137
e_38_0,10,38,2025-12-15 07:37:23,page_view,mobile,google,US,0,0.08028442836454151
e_38_1,10,38,2025-12-15 07:37:40,page_view,mobile,google,US,1,0.08028442836454151
e_38_2,10,38,2025-12-15 07:38:04,product_view,mobile,google,US,2,0.08028442836454151
e_38_3,10,38,2025-12-15 07:38:30,checkout,mobile,google,US,3,0.08028442836454151
e_38_4,10,38,2025-12-15 07:38:55,product_view,mobile,google,US,4,0.08028442836454151
e_53_0,15,53,2025-12-15 08:13:26,page_view,mobile,email,US,0,0.9652987691651749
e_53_1,15,53,2025-12-15 08:13:36,add_to_cart,mobile,email,US,1,0.9652987691651749
e_53_2,15,53,2025-12-15 08:13:47,page_view,mobile,email,US,2,0.9652987691651749
e_53_3,15,53,2025-12-15 08:13:57,page_view,mobile,email,US,3,0.9652987691651749
e_53_4,15,53,2025-12-15 08:14:08,product_view,mobile,email,US,4,0.9652987691651749
e_53_5,15,53,2025-12-15 08:14:17,checkout,mobile,email,US,5,0.9652987691651749
